steam_id,pais,total_jogos,jogos_ids
76561198261479292,N/A,98,220;240;320;360;400;440;550;620;730;4000;7670;8850;8870;34190;65790;105600;203160;204360;209630;211820;218620;222880;226840;238460;242700;250900;251570;269210;278360;303390;304050;304390;304930;311690;322330;325180;346110;367540;368230;377160;381210;383150;407530;409710;409720;413150;424840;431960;437920;470220;487220;520720;537800;548430;554310;571740;582660;599140;639790;646910;648800;654310;671860;701160;706220;728880;739630;774171;823130;824270;847370;865090;878750;880940;897450;945360;960090;967050;977950;1085510;1140630;1172620;1180660;1237970;1238060;1271710;1274570;1304930;1395560;1422450;1502190;1712840;1812620;1922560;1938090;2149010;2881650;3595270
76561198263578442,BR,159,70;220;320;360;400;440;500;550;3320;3590;3910;17390;31280;34270;38400;44350;47890;48000;50300;57300;65930;71340;105600;202200;204360;208610;209080;210770;213670;214510;219150;222880;225260;226620;226840;233130;235900;238320;239030;239200;239820;242760;245170;246620;247080;252130;255520;261180;262060;265610;268870;269210;271570;275390;282070;282100;282800;286160;286570;290340;291860;293360;297130;304930;305620;320300;322330;325180;329490;341800;356040;365450;366320;368360;368570;370640;372830;381210;383180;385080;391720;395170;397940;398850;412670;413150;424840;428900;432350;439190;442070;457590;475550;481510;488790;490220;546050;552500;555710;568040;574640;574980;582660;612470;613100;618140;622720;629520;632360;638970;682130;706220;757320;774171;813540;814540;880940;882710;960090;1012880;1031480;1035510;1069740;1135690;1172620;1180660;1193590;1217060;1286350;1384160;1422450;1451940;1492360;1543280;1545250;1567440;1703340;1785150;1801110;1866180;1922560;1940340;1960590;1990740;2139020;2149010;2166060;2379780;2495100;2592160;2653790;2793710;2826800;2828500;2835570;2881650;3070070;3126150;3657210
76561198279914122,N/A,0,
76561198280334272,BR,311,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;440;500;550;620;730;1250;2310;3910;4000;4500;4560;4570;4580;6910;9310;9340;9450;12140;12150;12210;15620;20510;20540;20570;21690;22380;34030;34270;34330;35420;38400;38410;38420;39210;40800;40990;41700;43160;44350;49520;50130;55100;55230;56400;57300;67370;105600;107410;108600;113020;200170;200510;203160;204360;204450;205230;205950;207140;208140;209080;211820;212680;215530;218620;219150;219640;219990;221040;221380;222880;225260;226840;228200;231430;232090;233130;234140;238320;239200;239820;242700;242760;245390;248710;250900;252490;254700;255520;255710;261640;262060;264710;268500;271590;274170;274520;275390;281990;282440;282800;283640;286160;286690;287390;287700;289690;292030;294100;297130;298900;304050;304390;304930;306130;307690;307780;310560;311340;311690;312660;316790;322330;325180;328760;333640;335300;346110;355790;359550;361280;364360;367450;367540;371970;374320;377160;377680;379430;379720;381210;382560;383180;390710;391540;391720;394360;397540;407530;407980;413150;418370;424840;431960;435150;436780;457590;470220;473690;489520;489630;489830;493340;493520;504370;505460;519860;520720;528230;529340;547960;548430;552500;562860;570050;571310;581320;582010;582660;585420;594570;594650;601150;602960;611500;617290;623990;629760;632360;632470;646570;654310;671860;673130;673880;677120;686060;692890;706220;719040;739630;753590;757320;766730;770720;774361;785740;813780;816090;824600;847370;865360;893680;928600;945360;950740;960090;976310;1010750;1030830;1062090;1072150;1085660;1086940;1091500;1142710;1144200;1158310;1158500;1172620;1174180;1196590;1212620;1217060;1222680;1229490;1237950;1245430;1245620;1262580;1334730;1336490;1337520;1359980;1361210;1363080;1388770;1422450;1454400;1471410;1484720;1486630;1517290;1551360;1601580;1604030;1669000;1778820;1785150;1794680;1808500;1824220;1938090;1940340;1955330;1966720;2050650;2138710;2149010;2183900;2186680;2231450;2236070;2379780;2427410;2427420;2427430;2488590;2543510;2694490;2726870;2790330;2807960;2868840;2881650;3043740;3240220;3241660;3314790;3405340;3450310;3527290;3556750;3595230;3932890
76561198291345400,BR,569,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;440;500;550;620;730;1250;2200;2210;2280;2290;2300;2310;2320;2350;2360;2370;2390;2600;3480;3540;3590;3830;4000;6910;7670;8850;8870;8980;9050;9060;9070;9160;9480;12120;12250;15700;17390;17440;17450;20900;22000;22300;22320;22330;22370;22380;24720;25000;25010;29900;34270;34900;35420;35720;38400;38410;39140;39210;40800;42910;43110;47810;47890;49520;55100;55230;57300;63500;72850;105450;105600;108600;113200;200510;200900;200940;202200;203160;203770;204360;204880;205230;205950;206420;207530;208200;209080;209670;210770;211820;213670;214510;218620;218680;219640;219740;220200;221380;221910;222880;224760;225260;227300;228280;230290;231740;232010;232050;232090;233130;234190;234650;234670;235800;235900;236090;236150;237930;238210;238320;238460;239030;239200;239820;242700;245390;246620;247080;250520;250900;251130;251570;253230;255520;255710;257350;257750;257850;260530;261110;261640;262060;263760;264710;265590;265930;266310;266840;268500;268870;268910;269050;271590;274190;275850;278360;280740;281990;282440;282800;285160;286160;286570;288160;288470;289690;292030;292910;294810;297130;301910;304390;305050;306130;308040;311240;312520;314710;318600;320040;321800;322330;323580;324680;324800;331670;332310;334210;335300;338550;339590;344300;345370;347510;349040;349790;351510;351920;357190;359320;359650;361280;363440;363890;364800;364810;364820;365450;367450;367540;367570;367580;367670;368230;368420;368620;374320;377160;383120;383270;383980;384110;384630;386940;387990;388410;389730;391540;391720;394690;395170;397460;397740;400080;400250;405640;405900;409710;409720;410700;410710;413150;420530;425580;427410;427730;431240;431730;431960;433340;434170;434650;439190;440650;441280;442070;456750;457140;460790;462960;466300;470220;474750;477740;480490;481510;482400;488790;489220;489830;490220;493340;495050;495140;495280;495890;499440;500810;504230;505230;508440;510420;512250;513780;519860;522040;523000;525480;543870;544750;546400;548430;552500;553420;557830;575640;578650;582010;582550;582660;582890;584400;587620;588650;599140;600370;601150;604330;607080;608800;610180;611500;619780;623940;629520;632360;632470;637100;640820;646570;648800;654310;654880;674930;683900;700100;703080;706220;710470;710710;717640;729040;736260;739630;741820;743130;743450;743890;743900;745920;753640;757310;774181;774461;787480;797410;813780;814540;821890;823130;833040;843380;844590;865610;881100;882100;894020;913740;919410;924980;925950;933110;938860;945360;960090;962580;963710;966320;975370;977950;997720;1002300;1017900;1018900;1022310;1028350;1042550;1046820;1055540;1069160;1075740;1086940;1091500;1092790;1093840;1096530;1102130;1105890;1113000;1122720;1125510;1129310;1129540;1133760;1140270;1144030;1145350;1145360;1147860;1148590;1150530;1151340;1151640;1158850;1170080;1172620;1181840;1191120;1196630;1201630;1205520;1208030;1211630;1217060;1218210;1222670;1225580;1229380;1229490;1235140;1237320;1245620;1257810;1259790;1262240;1262350;1269950;1270580;1286710;1291340;1296610;1313140;1321440;1328670;1330470;1332010;1345860;1349230;1359120;1361320;1369340;1420320;1422450;1424330;1446780;1454400;1458140;1458560;1466860;1486050;1529810;1552350;1562430;1569580;1586800;1587130;1597730;1602010;1619520;1631470;1657630;1659040;1663040;1665190;1668290;1671210;1679210;1687950;1703340;1716120;1730360;1730700;1735700;1745510;1762550;1764390;1768650;1777620;1785150;1809540;1809700;1812370;1812410;1812420;1846170;1850550;1864950;1907000;1912750;1920490;1922560;1924400;1966720;1967510;1970580;1984270;1988540;1989270;1999360;2008920;2015270;2082410;2084240;2124380;2137700;2161700;2179850;2200780;2207970;2212330;2217000;2291760;2328650;2357910;2365810;2379780;2443360;2445690;2450400;2462520;2475490;2543510;2552430;2552440;2552450;2564960;2592160;2678990;2702490;2756920;2768430;2800590;2835570;2840190;2846060;2881650;2949300;3066570;3070070;3146520;3191030;3240220;3286930;3314060;3314070;3339880;3463050;3527290;3651950;3716600;3837340;3897800
76561198294340739,N/A,0,
76561198296202369,BR,0,
76561198298043564,BR,267,70;220;320;360;440;550;3590;4000;21000;29900;34270;34330;40800;40990;43110;43160;46500;46510;65790;94300;105600;108600;200900;203160;204360;204450;207530;208610;209630;211820;213330;214340;219740;220820;222730;223470;226620;231430;232770;235900;238460;240720;242700;242760;245170;247120;248820;249130;250900;251870;252410;252610;262060;266310;269210;272060;272600;272620;274170;274190;275390;283270;289130;289690;293780;294100;297130;302190;304050;304930;308600;310560;313690;322330;325180;326840;330020;331600;335190;344740;346110;348510;348550;350300;351510;351940;359510;366760;367520;367540;368180;368230;371140;383180;383270;384310;386940;390290;390710;391540;393520;397720;397740;404680;406970;407530;410110;418270;424840;428550;433340;435120;435790;439250;442070;443910;446020;449680;457140;460950;460960;462960;464920;475150;475550;485450;489520;489630;490860;493540;503560;504230;504390;512900;520720;522040;527710;537800;544610;548430;552500;555000;556130;561770;567730;569800;571310;579110;582660;582890;583470;584400;599140;600430;608990;610570;613100;613900;616560;618140;619700;628950;630720;640590;640700;640890;656970;660160;667300;680360;680930;685790;699240;699920;702150;704040;706220;720470;721940;726800;727020;727540;729660;729720;732070;743450;764790;770400;774171;774361;797410;813540;814200;835950;843890;847400;847660;862740;863550;887450;897630;914700;919220;924140;928840;939620;943140;990630;1016790;1022310;1025440;1035510;1048540;1076280;1078000;1125480;1134700;1140630;1144770;1150530;1158500;1169040;1176710;1180660;1200580;1252240;1269500;1294660;1334590;1356040;1368870;1384700;1422450;1455900;1456200;1484720;1486630;1507190;1510580;1515950;1608450;1621690;1659040;1684080;1703140;1712840;1750570;1755300;1823930;1911390;1916850;2071500;2092730;2149010;2187290;2231450;2543510;2623090;2747770;2835570;2881650;2955840;3017580;3098890;3144950;3339880;3463050
76561198312309610,N/A,0,
76561198314617734,BR,0,
76561198318937764,BR,0,
76561198319208451,N/A,31,440;550;4000;8980;22380;49520;105600;218620;239140;261640;311210;330830;357190;377160;379720;381210;397540;488790;729040;782330;1237970;1238810;1238840;1238860;1372110;1454970;1922560;1966720;2835570;3241660;3527290
76561198336339580,N/A,0,
76561198339125370,BR,17,730;12210;261570;271590;304050;322330;387290;413150;470220;489520;582660;635320;706220;914690;945360;1048100;3240220
76561198340534008,CN,0,
76561198365889723,BR,16,730;1930;4000;42120;63900;218620;252950;271590;302730;304050;307780;359550;431960;623990;2195250;3240220
76561198365923773,AQ,141,220;320;360;440;550;620;4000;10150;12120;12130;12250;17390;19680;19900;21640;31280;34270;40990;42910;43110;49520;55230;73050;105600;108600;113200;203160;204360;204450;208610;209670;211820;213670;217200;218680;219150;220240;223470;232770;242700;245170;247080;250900;262060;273350;274170;274350;282800;286690;297130;304050;304390;304930;310560;311690;316790;322330;325180;346110;351510;355170;362680;362930;367540;368230;373600;374320;383180;384310;386940;397740;407530;411370;413150;418530;421040;424840;431960;434570;442070;448070;475150;489520;490860;504230;523780;548430;599140;606150;613100;617670;619700;629520;638970;654310;657200;734920;774171;813540;814540;835700;859680;960090;978460;1016790;1072120;1108370;1112890;1144770;1239690;1245430;1282730;1284950;1285670;1334590;1422450;1454400;1484720;1604000;1703140;1719460;1739070;1755300;1794680;1944570;1996010;2149010;2212330;2231450;2337860;2351080;2768430;2796010;2828500;2881650;3062930;3144950;3146520;3259470;3463050;3897800
76561198372913978,VE,145,10;70;80;100;220;240;300;320;360;440;500;550;4000;21690;29900;49520;50130;57300;105000;200020;200260;203160;203830;204360;209000;209670;214340;219910;220700;220740;230820;239200;241910;243200;252150;252410;253430;255280;255320;265930;268540;282800;286690;289280;302190;311190;319830;322330;357070;360940;381210;384310;390290;390340;406090;410110;418180;418670;420740;427730;431710;433340;439250;460960;462960;481870;489630;499890;503560;504390;527710;532210;539470;544610;546090;552500;561770;569610;582660;583950;599140;610570;613100;624690;640890;656970;701470;718180;729460;729720;740240;740410;753660;769920;793460;805880;813540;823130;824270;862740;897630;924970;928840;960990;962580;1025440;1030830;1035510;1085510;1134700;1180660;1200580;1245430;1261520;1269500;1356040;1368870;1422450;1456200;1486630;1510580;1515950;1543240;1608450;1659040;1703140;1755300;1755910;1836120;1938090;1990740;2337860;2543510;2623090;2747770;2796010;2881650;2955840;3017580;3098890;3144950;3438990;3463050;3595230;3656800
76561198380091141,BR,135,440;550;620;730;1250;4000;10180;10190;12130;12200;21690;23530;33910;33930;35420;40990;49520;55230;73050;113020;202970;202990;204360;204450;206420;211820;212910;218620;219150;220240;220440;223470;232090;233130;239140;242700;249130;250900;253430;255520;261640;262060;265590;269210;274170;274190;275390;278360;282070;282800;287290;289650;301910;304050;304390;304930;308600;321360;322330;329050;338930;361300;367540;371510;379720;381210;390710;391540;394510;397540;413150;413410;413420;434570;435530;464060;489140;489520;548430;552500;552520;553850;555000;555950;567380;567640;601150;631510;638970;639790;647830;648800;654310;674940;722960;774171;782330;787480;892970;945360;976310;976730;993090;1002300;1092790;1113000;1144200;1145360;1180660;1222700;1229490;1237970;1260320;1326470;1328890;1331210;1334590;1388880;1422450;1490890;1687950;1712840;1790600;1818750;1966720;1971870;1984270;2111190;2161700;2231380;2527500;2592160;3059070;3241660;3527290
76561198413886009,BR,115,220;320;360;550;620;4000;19680;43110;43160;49520;105600;200900;204360;213670;218620;219150;221260;238460;245170;245390;246900;252410;254700;255520;265210;275850;282800;286690;288160;297130;304050;320240;322330;346110;351510;367520;377600;383180;383270;407530;413150;413410;413420;418670;424840;425580;431710;431960;435120;437920;464920;469820;475550;489630;501300;520720;521890;544610;552500;555950;556130;567640;582660;613100;624690;774171;916730;960090;1025440;1035510;1113000;1118200;1135690;1140630;1144770;1145350;1145360;1172620;1174180;1180660;1200580;1206610;1222140;1238810;1274570;1293180;1332010;1349040;1356040;1368870;1422450;1432860;1451940;1454400;1486630;1507580;1510580;1515950;1608450;1629520;1703140;1712840;1818750;1849000;1861970;2149010;2495100;2514960;2780980;2881650;2955840;3017580;3062930;3241660;3527290
76561198419652307,BR,0,
76561198797330567,BR,0,
76561198809761031,N/A,32,220;320;360;440;550;4000;105600;218620;264710;292030;298110;304050;304390;322170;332800;346110;359550;379720;391540;407530;424840;431960;547910;552520;597170;620980;623990;654310;782330;1237970;1517290;2149010
76561198846073536,AQ,0,
76561198857071387,BR,35,70;220;320;360;440;3310;3330;3480;3590;78000;105600;250900;322330;442070;503560;548430;552500;561770;599140;729720;736260;740240;945360;960090;1089980;1200580;1269500;1404850;1755300;2231450;2379780;2828500;3191030;3527290;3897800
76561198857379365,BR,201,10;20;50;70;80;100;130;220;280;320;360;550;620;730;4500;8650;12100;12110;12120;12230;12240;12250;20510;24960;34330;39140;40990;41700;43110;43160;44350;45760;65790;94300;105600;108600;203160;204450;206440;208610;218620;219150;219990;222440;226620;226840;227300;231430;235900;239030;239140;242700;242760;244210;245170;247120;249050;251570;252150;264710;269210;271590;272060;275850;282800;287290;289690;297130;298110;304390;306130;307780;308600;322330;335190;335300;344740;346110;346290;351940;359550;367520;368180;374320;377600;379430;383870;390710;394360;394510;406970;407530;410110;413150;418460;420740;424840;429660;431960;435120;435150;435790;438480;440900;442070;460930;461950;466560;475550;489630;495420;496300;520720;532210;539720;544610;549260;552500;554620;555000;562360;570940;579110;581320;582010;582660;583950;588210;594550;599140;608990;613100;618140;623990;628950;632360;636150;640590;640820;646910;648800;654310;657200;699920;702150;706220;732430;737800;760620;797410;814200;815370;824270;845070;884260;892970;893680;931180;939620;945360;1028570;1048540;1063730;1069740;1078000;1091500;1097150;1110910;1144770;1149460;1158500;1184370;1237970;1238810;1238840;1238860;1239690;1244460;1269260;1274570;1326470;1392820;1422450;1506830;1515950;1604000;1712840;1808500;1857090;1966900;2149010;2427410;2427420;2427430;2881650;2943150;3146520;3240220;3293010;3527290;3837340
76561198878853453,BR,237,20;50;70;130;220;280;320;360;400;500;550;620;3590;4000;7670;8850;8870;13520;19900;20900;20920;24240;94300;104600;105600;108600;201810;202970;202990;203160;204450;209160;209170;209650;209660;212910;214490;218620;220200;220240;221910;225540;227300;231430;233270;238430;239820;242760;243470;244210;255220;255710;264710;268910;271590;286690;287390;287980;288160;289070;292030;292730;298110;311210;312660;313120;319510;322170;322330;323190;331870;332800;341800;346010;346110;350080;356570;359550;367450;368500;371660;381210;383270;383870;386940;388090;391220;391540;394360;397540;403190;407530;409710;409720;412020;413150;418370;424840;425580;427520;433340;438740;443910;447040;449710;456750;457140;460930;460950;470220;473520;476600;476620;477160;508900;512410;518150;518790;521890;544610;552520;556130;559650;582660;593280;594650;603850;612880;613100;613900;621060;622650;623990;629520;644560;648350;648800;657200;660160;668580;674940;706220;728880;739630;747660;750920;770720;774171;776340;812140;814540;815370;848450;870780;878750;880940;883710;916440;927890;939960;945360;945460;953880;960090;963690;967050;993090;1004240;1017180;1048100;1049410;1056960;1084020;1085510;1091500;1097150;1118200;1127400;1136160;1137300;1146950;1148510;1167630;1172620;1174180;1180660;1184160;1212620;1218900;1222140;1233570;1260390;1274570;1291340;1326470;1349040;1361320;1395560;1422450;1449560;1454400;1477060;1517290;1566060;1567080;1659420;1672970;1677280;1703340;1861970;1903620;1938090;1943950;1966720;1985810;1987080;2000950;2075070;2080690;2141730;2149010;2221490;2231380;2288660;2369390;2370570;2506160;2768430;2835570;3097560;3240220;3244220;3268080;3311740;3335120;3399950;3595230
76561198949439419,BR,0,
76561198978476078,BR,62,730;4000;34270;34900;105600;200170;204360;250900;292030;297130;312520;322330;329050;335300;367520;371970;374320;413150;428550;431960;489830;527230;553850;570940;582010;586140;601150;631510;774361;814380;880940;883710;945360;1030300;1063730;1086940;1090630;1091500;1097150;1150690;1245620;1260320;1274570;1286580;1349040;1384160;1422450;1446780;1451940;1966720;2076740;2246340;2567870;2622380;2780980;2784470;2807960;2881650;3146520;3241660;3527290;3716600
76561198980203860,BR,147,400;440;550;620;730;21640;22300;34270;34330;105600;200170;203160;204360;205100;205950;211820;214510;218620;238460;242700;245170;250900;252950;253230;282800;286000;286160;289690;294860;297130;307690;310080;310950;322330;348550;357190;359550;359870;367520;367540;371970;381210;385800;389730;397540;397740;413150;413410;413420;418270;424840;425220;437920;489520;489630;509220;548430;552500;555950;567640;577940;582010;582660;586140;599140;610360;616560;623940;623990;627270;640590;657200;661990;678950;706220;739630;743450;774171;801630;820520;833040;924140;945360;960090;969990;1042550;1058450;1086940;1089090;1090630;1097150;1110100;1140270;1144030;1160220;1172380;1172620;1181840;1196630;1205960;1216060;1218210;1229380;1229490;1235140;1269260;1321440;1331210;1334590;1342260;1364780;1372110;1372280;1384160;1388770;1392820;1422450;1426210;1498570;1578650;1599020;1602010;1604000;1629530;1657630;1699480;1755910;1785150;1794680;1881420;1922560;1966720;2149010;2181930;2229560;2231450;2796010;2835570;2869860;2881650;3146520;3191050;3212530;3241660;3400930;3405340;3527290
76561198995530781,N/A,0,
76561199045058442,BR,0,
76561199060019402,BR,15,227300;231430;271590;322330;359550;424840;613900;623990;1022310;1097150;1172620;1180660;1509960;2149010;3240220
76561199085579460,N/A,0,
76561199167305495,N/A,28,550;46500;46510;105600;214340;250900;252410;292030;381210;424840;477160;548430;552500;582010;582660;599140;613100;632360;706220;1142710;1371980;1422450;1490980;1919460;2149010;2212330;2881650;3527290
76561199196827317,N/A,0,
76561199236021172,N/A,35,70;220;240;320;360;400;440;620;4000;40800;70300;105600;204360;218620;248330;253430;282440;286690;312520;322170;360740;362680;367520;405830;504230;541570;582660;820880;945360;1422450;1895350;2231450;2365810;2768430;3146520
76561199262541177,BR,35,10;80;100;440;500;550;3590;4000;12200;19900;108600;227300;242050;242760;254700;332800;346110;383180;407530;413150;516750;582660;675010;728880;729720;1017180;1422450;1610470;1922560;2071500;2075070;2835570;3097560;3241660;4164420
76561199274341494,N/A,0,
76561199377122494,BR,0,
76561199500912137,BR,54,70;220;320;360;400;440;500;550;620;730;3590;213670;232770;239140;253230;282800;304390;311690;322170;322330;413150;431960;442070;488790;555160;561770;582660;613100;617830;729720;814540;960090;1009850;1019550;1091500;1229490;1313140;1422450;1671210;1875280;1966720;2348650;2370570;2578910;2768430;2796010;2828500;2835570;3054820;3144950;3146520;3241660;3463050;3527290
76561199605981583,N/A,0,
76561197986276329,BR,0,
76561197989757204,N/A,0,
76561198008641545,BR,5,10;80;100;240;730
76561198022392449,BR,46,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;440;500;550;570;730;17470;47780;227300;238320;307780;346110;349040;381210;383180;407530;414700;424840;431960;475150;578080;743890;976310;1222680;1238060;1238810;1262560;1515950;2149010;2488620
76561198039869697,BR,0,
76561198040900746,BR,248,10;80;100;240;320;400;440;550;570;620;730;1250;4000;8850;8930;8980;9930;12210;12750;22200;34270;34330;35420;42910;43110;43160;49520;50130;55150;57300;57690;63380;65800;70000;91900;96400;96800;105600;203160;203630;204100;204450;207140;207230;208090;211380;214510;216370;218620;219640;219740;225760;226620;227300;231430;233130;235210;235900;238320;238370;238430;239200;242700;244210;252950;255520;270450;271290;273350;275390;283270;285010;285160;286570;304390;307780;322330;346110;361600;368420;381210;383180;383840;397080;400080;406970;407530;408900;409720;422110;424840;431240;431600;431930;435790;441380;443910;475150;476600;476620;477160;504390;512900;534380;550320;552500;577940;578080;579110;582660;583950;591760;594650;597820;599140;600480;611500;613100;616560;619080;627270;629520;629820;640590;651150;654310;657200;660160;668580;671860;686810;690040;699920;706220;711540;729040;731490;737800;745920;751780;770720;774171;794260;802240;815370;821290;838110;858210;860900;863550;880940;881090;881100;887720;893030;895400;907650;918570;928050;939100;939510;943140;945360;951440;962730;971690;976590;986040;990080;996580;996770;999220;1005240;1022310;1029210;1030830;1046930;1049410;1058200;1059880;1061910;1062160;1063730;1069530;1076280;1078920;1091500;1091920;1096690;1124260;1132910;1136380;1140630;1144020;1147560;1150150;1154040;1165400;1180660;1194250;1203620;1217060;1220140;1222690;1239190;1241100;1259970;1266700;1268750;1269260;1274570;1278190;1279580;1282100;1336560;1364290;1381440;1386900;1413370;1416260;1418100;1422450;1501750;1514950;1525700;1538570;1556870;1570410;1584750;1604030;1623730;1641700;1715130;1790600;1791790;1794680;1838290;1846380;1913210;1924430;2005010;2149010;2163330;2228030;2286450;2358720;2694420;2807960
76561198043976532,BR,0,
76561198045309162,BR,0,
76561198058892914,N/A,50,570;730;17390;17440;24720;35720;45760;203160;208650;218620;219150;222420;222440;222940;225540;269210;287290;292030;304050;304390;304930;307780;310950;348550;356190;357190;359550;389730;431960;504230;577940;578080;582660;601150;623990;646910;654310;706220;824270;848450;960090;976310;1046930;1089350;1172380;1222680;1364780;1515950;1778820;2698940
76561198061331289,BR,0,
76561198063399591,BR,0,
76561198066243047,N/A,0,
76561198067166716,BR,7,10;80;100;730;34270;202530;467370
76561198067861658,N/A,0,
76561198072702421,BR,75,220;320;360;550;620;730;4000;17390;21690;34330;48700;72850;105600;107410;108600;203160;214950;218620;219640;219740;220200;221380;222880;227300;233450;238320;239030;242700;242760;246620;251570;252490;253430;255710;261550;268650;271590;282070;292030;304930;306130;311260;314980;320300;322170;322330;346110;381210;394360;407530;431960;440900;442070;470220;508440;529340;578080;582660;648350;648800;657200;703080;706220;739630;834910;880940;931180;945360;967050;1063730;1174180;1342330;1466860;1987080;3240220
76561198073801267,BR,0,
76561198074038268,N/A,0,
76561198077555501,BR,38,550;570;730;24240;108600;203160;231430;238320;242700;271590;304930;306130;318600;343710;346110;359550;372000;381210;407530;414700;427460;431960;433850;439700;504370;578080;582660;611500;623990;706220;863550;880940;945360;1063730;1091500;1313860;2429640;3240220
76561198085270024,BR,4,440;730;304050;304930
76561198091872097,BR,0,
76561198093334881,BR,127,70;220;320;360;500;550;620;730;4000;29900;43110;43160;49520;92100;96100;104200;108600;204180;204450;214340;218620;220700;233840;233860;236870;242760;251570;252410;252950;263980;269570;271590;273350;274560;282800;286690;287120;289130;291010;293180;295690;299460;303390;304930;306040;314020;314450;315430;318430;321270;322330;326180;326190;330350;341310;341500;344910;346110;351470;354860;355150;355520;359550;360380;360650;364270;364690;370510;375510;381210;383180;390290;391720;396160;396790;399430;407530;418670;433850;438740;439250;439700;449220;489630;502880;503560;503820;522570;534010;537800;540900;541370;544610;554530;570380;576470;578080;582660;586380;599140;610570;611500;623990;706220;729720;845070;862740;1025440;1035510;1085660;1176710;1180660;1356040;1368870;1422450;1486630;1507190;1608450;1659040;1703140;1712840;2139020;2337860;2543510;2694490;3144950;3240220
76561198111750614,N/A,166,550;4000;8930;8980;24240;34190;39210;44350;48000;49520;50620;70400;105600;108600;113200;201570;203160;207350;208140;208610;212480;214340;223810;223870;226120;226840;235900;236870;238370;242700;242760;245170;249990;251150;251290;258220;259340;259360;264220;268870;269190;269210;273350;282800;283290;286690;289070;289130;289690;290340;292910;293180;294860;304930;307760;311480;322330;323580;330270;368230;368420;372360;374320;388410;397080;407330;413150;418370;418670;428430;428550;429660;431240;431960;436670;437920;440540;442070;444220;460790;462780;477160;483980;489520;489630;524220;527270;538680;552500;582010;582660;598700;599140;606280;611500;616560;632470;639780;639790;640700;669960;674940;675130;678960;706220;723090;729040;740130;740240;745060;748490;753660;760620;764300;797410;815150;854860;865360;880940;883710;897630;945360;952060;952070;978520;981430;1022310;1063730;1085660;1090630;1097150;1102190;1102880;1113560;1121560;1134700;1145360;1147560;1196590;1200580;1218210;1223750;1236300;1244090;1262350;1280260;1308250;1422450;1434350;1594940;1604030;1668510;1668520;1848070;1874490;2142790;2427700;2464460;2742830;2784470;2868840;2881650;3241660;3430340;3527290;3587610
76561198111853868,N/A,0,
76561198123125731,N/A,165,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;440;500;550;620;730;1250;2200;2210;2280;2290;2300;2310;2320;2350;2360;2370;2390;3590;4000;9050;9060;9070;9480;10680;12210;13230;13250;13520;17390;19900;24240;31280;33910;33930;34330;48000;50300;63380;63500;65790;65800;70600;98500;105600;107410;108600;200110;200510;202200;203630;203770;206440;208200;212030;214490;217200;218620;219640;220090;220240;221100;221380;222880;224580;231430;232090;233270;234710;238320;238430;238460;239140;239450;242760;242980;244450;248330;250400;251570;252490;266840;269210;271590;272060;282440;282800;285900;295110;304930;318600;323720;328500;344740;351940;362300;365450;379720;389730;391720;395170;400110;407530;410900;414700;433850;439700;475550;485610;548430;552520;611500;613100;629520;646910;694500;718270;782330;802240;813780;823130;824270;824580;828960;839890;845070;855860;857240;933110;960090;993090;1010750;1070330;1097200;1206610;1222680;1274570;1366800;1943950;1966720;1987080;2543510;2807960;2881650;2909110;3028500;3191050;3240220;3286930
76561198129538416,BR,0,
76561198129907194,BR,63,730;10180;10190;21690;42680;42690;105600;107410;108600;204360;221100;222900;239160;242760;252490;261550;271590;304390;304930;306130;313120;327030;346010;359550;379430;393380;407530;418460;431960;440900;578080;623990;648800;654310;657200;686810;774941;794260;815370;931180;976310;1063730;1149460;1203620;1238840;1245620;1363080;1422450;1517290;1766060;1808500;1812450;1857090;1874880;1890860;1938090;2344520;2406770;2670630;3164500;3240220;3321460;3595230
76561198133015296,BR,22,550;730;1250;35420;105600;246740;319630;381210;413150;424840;520720;532210;552520;559650;739630;752590;813780;845070;1180660;1274570;2149010;3241660
76561198138324199,N/A,103,10;80;100;220;240;280;320;360;400;440;550;620;730;4000;6880;7670;8190;8850;8870;12100;12110;12120;12210;12230;12240;12250;35140;42120;43160;55100;57300;72850;107410;200260;201810;208650;209000;218620;222880;225540;227300;231430;236870;238320;239140;239200;239250;244210;252950;267490;271590;285900;296300;304390;307780;319510;322330;330020;346110;362890;379720;383270;407530;409710;409720;416680;431960;454650;460790;489630;578080;582660;613830;629520;631510;646910;654310;671860;678950;678960;706220;728880;824270;845070;1140890;1180660;1238810;1238840;1238860;1244460;1334590;1395560;1415140;1422450;1938090;2000950;2050650;2344520;2881650;3240220;3241660;3405340;3595230
